id,satisfaction,gender,customer_type,age,type_of_travel,class,flight_distance,seat_comfort,departure/arrival_time_convenient,food_and_drink,gate_location,inflight_wifi_service,inflight_entertainment,online_support,ease_of_online_booking,on-board_service,leg_room_service,baggage_handling,checkin_service,cleanliness,online_boarding,departure_delay_in_minutes,arrival_delay_in_minutes
19728,0,Male,Loyal Customer,48,Personal Travel,Eco,1434,1,3,1,4,1,1,1,1,1,1,4,4,3,1,1,0.0
19729,0,Male,Loyal Customer,28,Personal Travel,Eco,1395,3,3,3,2,2,3,2,2,5,4,2,1,1,2,4,44.0
19730,0,Male,Loyal Customer,51,Personal Travel,Eco,2115,3,5,3,1,4,3,4,4,3,1,1,4,2,4,74,82.0
19731,1,Female,Loyal Customer,70,Personal Travel,Eco,491,0,0,0,3,2,4,1,1,1,1,1,3,1,4,63,50.0
19732,1,Female,Loyal Customer,57,Personal Travel,Eco,497,3,3,5,3,5,5,5,5,4,1,4,1,3,5,97,93.0
19733,1,Female,Loyal Customer,56,Personal Travel,Eco,521,5,1,1,1,5,5,4,5,4,3,4,4,5,5,0,0.0
19734,0,Male,Loyal Customer,62,Personal Travel,Eco,1933,3,5,3,1,4,3,4,4,5,2,5,4,4,4,0,0.0
19735,1,Female,Loyal Customer,30,Personal Travel,Eco,2163,0,0,0,3,3,4,4,5,5,4,4,3,5,4,1,0.0
19736,0,Male,Loyal Customer,56,Personal Travel,Eco,2228,3,4,3,3,5,3,5,5,2,3,3,3,3,5,0,0.0
19737,1,Female,Loyal Customer,45,Personal Travel,Eco,430,2,2,2,2,5,5,4,4,4,4,4,3,4,3,0,0.0
19738,0,Male,Loyal Customer,53,Personal Travel,Eco,2022,3,5,3,5,3,4,4,1,1,2,2,4,2,4,152,169.0
19739,1,Female,Loyal Customer,31,Personal Travel,Eco,2001,5,5,4,5,5,5,5,5,5,3,1,4,3,5,0,0.0
19740,0,Male,Loyal Customer,17,Business travel,Eco Plus,2253,4,3,3,3,4,2,4,3,1,3,4,4,3,4,437,518.0
19741,1,Female,Loyal Customer,29,Business travel,Eco Plus,1289,4,4,4,4,4,4,4,4,2,1,4,3,5,4,3,0.0
19742,0,Male,disloyal Customer,11,Business travel,Eco,1662,1,4,1,4,4,1,4,4,4,5,4,4,3,4,0,0.0
19743,0,Male,Loyal Customer,49,Personal Travel,Eco Plus,2224,3,1,4,3,1,4,1,1,2,5,2,1,3,1,0,0.0
19744,1,Female,Loyal Customer,34,Personal Travel,Eco Plus,1838,4,3,3,3,2,4,4,5,5,4,5,5,5,4,7,6.0
19745,1,Female,Loyal Customer,34,Personal Travel,Eco Plus,1846,1,1,1,1,5,5,4,4,4,4,4,3,4,5,1,0.0
19746,1,Male,Loyal Customer,25,Business travel,Eco Plus,1702,0,4,0,5,1,0,1,1,5,1,4,4,2,1,0,0.0
19747,0,Male,Loyal Customer,37,Business travel,Eco Plus,2435,3,2,2,2,3,3,3,3,4,4,4,2,4,3,0,0.0
19748,1,Female,Loyal Customer,46,Business travel,Business,2425,2,1,2,2,3,4,4,5,5,5,5,3,5,5,70,62.0
19749,1,Male,Loyal Customer,35,Business travel,Business,3624,4,4,4,4,1,3,4,5,5,4,5,4,5,4,4,2.0
19750,1,Female,Loyal Customer,36,Business travel,Eco,1930,4,4,4,4,4,4,4,4,1,2,4,1,2,4,48,44.0
19751,1,Female,Loyal Customer,42,Business travel,Business,2718,1,1,5,1,2,2,5,4,4,5,4,2,4,2,0,0.0
19752,1,Male,Loyal Customer,60,Business travel,Business,4000,4,4,4,4,3,2,5,5,5,5,5,1,5,3,1,6.0
19753,1,Male,Loyal Customer,35,Business travel,Business,507,1,1,1,1,3,3,5,5,5,5,5,5,5,3,32,20.0
19754,0,Female,disloyal Customer,20,Business travel,Eco,1640,1,4,1,3,3,1,3,3,2,5,3,4,3,3,5,5.0
19755,0,Male,disloyal Customer,26,Business travel,Eco,1386,2,5,2,1,3,2,1,3,5,3,4,4,3,3,0,0.0
19756,0,Male,disloyal Customer,22,Business travel,Eco,1963,3,1,4,2,1,4,1,1,1,1,3,3,2,1,35,30.0
19757,1,Female,Loyal Customer,48,Business travel,Business,473,4,4,4,4,2,4,4,5,5,5,5,2,5,4,0,0.0
19758,1,Female,Loyal Customer,57,Business travel,Business,474,2,2,2,2,5,5,3,5,5,5,5,2,5,5,0,0.0
19759,0,Female,Loyal Customer,30,Business travel,Eco,2080,1,1,1,1,1,1,1,1,4,1,3,3,3,1,61,64.0
19760,0,Male,Loyal Customer,30,Personal Travel,Eco,1199,4,5,5,4,4,5,4,4,3,2,5,3,4,4,0,0.0
19761,0,Female,Loyal Customer,15,Personal Travel,Eco,1817,3,5,4,3,2,4,2,2,3,4,5,5,5,2,0,0.0
19762,1,Female,Loyal Customer,20,Personal Travel,Eco,1361,5,2,5,3,4,5,4,4,2,4,3,1,4,4,0,0.0
19763,1,Male,Loyal Customer,46,Business travel,Eco Plus,1536,4,3,3,3,4,4,4,4,5,3,1,2,3,4,29,33.0
19764,0,Male,disloyal Customer,23,Business travel,Eco,2065,1,0,2,3,2,5,5,3,4,4,5,5,4,5,131,138.0
19765,0,Female,Loyal Customer,35,Business travel,Eco Plus,1754,2,5,5,5,2,2,2,2,3,1,3,3,4,2,53,70.0
19766,0,Male,Loyal Customer,69,Business travel,Eco Plus,2115,2,2,3,2,3,2,3,3,3,1,4,4,4,3,0,0.0
19767,0,Female,Loyal Customer,48,Personal Travel,Eco Plus,2378,4,5,4,2,4,2,1,4,3,5,5,1,4,1,219,223.0
19768,0,Male,disloyal Customer,44,Business travel,Business,1782,3,3,3,2,4,3,4,4,2,3,3,4,3,4,0,0.0
19769,0,Male,disloyal Customer,21,Business travel,Eco,2234,3,0,2,5,1,2,1,1,4,4,4,5,5,1,0,11.0
19770,0,Male,Loyal Customer,31,Business travel,Business,5091,2,3,3,3,2,2,2,2,2,1,3,1,4,2,110,104.0
19771,0,Male,disloyal Customer,22,Business travel,Eco,1196,2,4,1,3,2,1,2,2,5,2,4,4,4,2,14,8.0
19772,0,Male,Loyal Customer,59,Personal Travel,Business,610,4,4,4,2,2,5,5,1,1,4,1,5,1,3,20,21.0
19773,0,Male,Loyal Customer,15,Personal Travel,Business,2047,2,4,2,5,3,2,3,3,3,2,4,4,4,3,64,107.0
19774,1,Male,Loyal Customer,40,Business travel,Eco,1408,5,5,5,5,5,5,5,5,4,5,2,5,5,5,0,3.0
19775,0,Female,disloyal Customer,49,Business travel,Eco,1928,1,0,1,5,2,1,5,2,1,2,1,5,4,2,36,30.0
19776,0,Male,disloyal Customer,45,Business travel,Eco,2018,3,0,3,4,2,3,2,2,5,4,1,5,2,2,37,32.0
19777,1,Female,Loyal Customer,43,Business travel,Eco,701,4,3,3,3,5,4,1,4,4,4,4,2,4,3,0,0.0
19778,0,Male,disloyal Customer,26,Business travel,Eco,2554,3,3,2,3,2,1,1,1,4,2,1,1,5,1,131,121.0
19779,1,Female,Loyal Customer,35,Business travel,Eco,2022,5,4,4,4,5,5,5,5,3,5,3,1,5,5,0,1.0
19780,1,Male,Loyal Customer,45,Business travel,Business,691,3,3,3,3,2,2,1,4,4,4,4,2,4,2,13,0.0
19781,1,Female,Loyal Customer,51,Business travel,Eco,680,5,4,5,4,4,1,3,5,5,5,5,3,5,3,0,19.0
19782,1,Male,Loyal Customer,26,Business travel,Business,1683,4,4,4,4,5,5,5,5,4,4,1,1,2,5,8,29.0
19783,0,Male,Loyal Customer,26,Business travel,Business,2350,4,2,3,2,4,4,4,3,5,4,4,4,3,4,193,208.0
19784,0,Male,Loyal Customer,31,Business travel,Business,2528,1,1,1,1,1,1,1,1,3,2,4,1,3,1,13,12.0
19785,0,Male,Loyal Customer,25,Business travel,Business,2441,2,3,3,3,2,2,2,2,4,2,2,3,2,2,73,55.0
19786,0,Male,Loyal Customer,56,Business travel,Eco,2154,1,3,1,3,1,1,1,1,1,3,3,4,2,1,39,35.0
19787,0,Male,Loyal Customer,48,Business travel,Business,3206,2,2,2,2,5,3,3,2,2,2,2,3,2,4,13,30.0
19788,0,Male,disloyal Customer,18,Business travel,Eco,1668,3,1,3,4,4,3,4,4,1,5,3,1,3,4,0,0.0
19789,1,Female,Loyal Customer,15,Personal Travel,Eco,1876,2,2,5,2,2,5,2,5,5,5,3,2,5,3,35,35.0
19790,1,Female,Loyal Customer,65,Personal Travel,Eco,588,2,2,2,2,2,5,4,4,4,4,4,4,4,4,99,101.0
19791,0,Female,Loyal Customer,11,Personal Travel,Eco,2278,3,1,3,2,3,3,2,1,2,2,2,2,2,2,280,252.0
19792,1,Female,Loyal Customer,10,Personal Travel,Eco,1392,2,2,2,2,5,5,4,4,4,4,4,3,4,5,99,114.0
19793,1,Female,Loyal Customer,67,Personal Travel,Eco,583,4,4,4,4,5,4,4,5,5,5,5,3,5,5,0,0.0
19794,0,Male,Loyal Customer,67,Personal Travel,Eco,1988,3,5,3,3,1,3,1,1,1,5,3,4,1,1,6,0.0
19795,0,Male,Loyal Customer,49,Personal Travel,Eco,2054,3,5,3,1,4,3,4,4,4,2,4,3,5,4,114,115.0
19796,0,Male,Loyal Customer,48,Personal Travel,Eco,2499,3,2,4,2,5,4,5,5,4,4,3,4,3,5,0,0.0
19797,0,Male,Loyal Customer,45,Personal Travel,Eco,1384,2,4,2,3,3,2,3,3,1,1,4,1,4,3,0,0.0
19798,0,Male,Loyal Customer,32,Personal Travel,Eco Plus,2186,2,1,3,3,3,3,3,3,3,1,4,1,3,3,39,36.0
19799,0,Male,Loyal Customer,56,Personal Travel,Eco Plus,1602,2,5,2,1,5,2,5,5,4,4,5,5,4,5,0,0.0
19800,0,Male,Loyal Customer,49,Personal Travel,Eco Plus,2264,2,5,2,1,1,2,1,1,4,5,4,4,4,1,68,65.0
19801,0,Male,Loyal Customer,39,Personal Travel,Eco Plus,1767,3,5,3,4,4,3,2,4,4,5,4,3,5,4,0,0.0
19802,0,Female,disloyal Customer,28,Business travel,Business,1760,2,2,2,3,3,2,3,3,1,1,4,4,3,3,0,0.0
19803,1,Female,Loyal Customer,62,Personal Travel,Business,681,4,0,4,4,1,4,1,1,5,4,4,5,4,1,0,0.0
19804,0,Male,Loyal Customer,69,Personal Travel,Business,572,3,4,3,3,5,3,3,2,2,3,2,1,2,4,50,35.0
19805,1,Male,Loyal Customer,44,Business travel,Business,575,3,3,3,3,4,2,1,4,4,4,4,3,4,1,0,0.0
19806,1,Female,Loyal Customer,39,Business travel,Business,418,1,1,1,1,4,2,2,4,4,4,4,2,4,4,115,130.0
19807,1,Female,Loyal Customer,55,Business travel,Eco,662,4,1,1,1,1,2,5,4,4,4,4,2,4,5,2,8.0
19808,1,Female,Loyal Customer,30,Business travel,Business,1714,5,5,5,5,4,5,4,4,2,4,1,4,1,4,32,30.0
19809,1,Female,Loyal Customer,26,Business travel,Business,3540,1,1,3,1,2,2,2,5,1,5,2,2,5,2,134,119.0
19810,1,Female,Loyal Customer,27,Business travel,Business,4737,5,5,5,5,4,4,4,4,1,4,4,1,3,4,54,61.0
19811,0,Female,disloyal Customer,38,Business travel,Eco,1984,1,3,2,4,2,2,2,5,5,3,3,2,3,2,185,176.0
19812,1,Male,Loyal Customer,38,Business travel,Eco,2042,3,5,5,5,3,3,3,3,2,4,4,1,5,3,0,0.0
19813,1,Female,disloyal Customer,23,Business travel,Eco,1956,0,4,0,1,1,0,1,1,4,5,1,5,5,1,0,0.0
19814,1,Female,Loyal Customer,20,Business travel,Business,2004,3,3,3,3,3,3,3,3,2,1,2,2,3,3,25,28.0
19815,0,Male,disloyal Customer,22,Business travel,Eco,1744,4,3,3,1,3,3,3,3,3,3,1,5,2,3,20,19.0
19816,1,Female,Loyal Customer,53,Business travel,Eco,566,5,2,3,2,5,4,1,5,5,5,5,5,5,4,0,0.0
19817,0,Male,Loyal Customer,30,Business travel,Business,4130,5,4,5,4,5,4,5,5,3,5,3,4,3,5,23,17.0
19818,0,Female,disloyal Customer,34,Business travel,Eco,2100,2,5,2,5,2,2,2,2,3,5,3,1,3,2,0,1.0
19819,1,Female,Loyal Customer,43,Business travel,Eco,542,4,4,1,4,2,4,4,4,4,4,4,2,4,5,0,0.0
19820,1,Female,Loyal Customer,62,Business travel,Eco,457,4,4,4,4,2,4,3,4,4,4,4,4,4,4,23,27.0
19821,0,Male,disloyal Customer,11,Business travel,Eco,1811,1,2,1,4,3,1,3,3,4,5,4,1,3,3,123,113.0
19822,0,Male,Loyal Customer,58,Business travel,Eco,2085,3,1,1,1,3,3,3,3,3,1,3,3,3,3,124,125.0
19823,0,Female,Loyal Customer,33,Business travel,Business,3781,4,1,4,4,2,3,3,4,4,3,4,1,4,4,0,1.0
19824,0,Male,disloyal Customer,25,Business travel,Eco,2150,2,2,2,3,5,2,5,5,3,2,4,3,4,5,0,0.0
19825,0,Male,Loyal Customer,49,Business travel,Business,3907,2,5,3,5,4,4,3,2,2,2,2,2,2,3,43,29.0
19826,0,Male,Loyal Customer,27,Business travel,Eco,1618,2,3,3,3,2,2,2,2,3,4,3,3,4,2,0,0.0
19827,0,Female,disloyal Customer,34,Business travel,Eco,2012,1,0,1,4,5,1,3,5,4,4,2,5,1,5,9,2.0
19828,0,Female,Loyal Customer,55,Business travel,Eco,656,2,1,4,4,1,3,4,2,2,2,2,3,2,1,43,54.0
19829,0,Male,Loyal Customer,51,Business travel,Business,3593,2,2,2,2,2,3,4,2,2,2,2,3,2,1,0,19.0
19830,0,Male,Loyal Customer,50,Personal Travel,Eco,2126,3,1,3,2,2,3,2,2,2,3,1,1,1,2,42,55.0
19831,0,Female,Loyal Customer,56,Personal Travel,Eco,567,3,5,3,4,5,5,2,5,5,3,3,3,5,2,0,0.0
19832,1,Female,Loyal Customer,31,Personal Travel,Eco,2308,2,2,2,2,2,4,5,4,4,4,4,5,4,3,72,54.0
19833,1,Female,Loyal Customer,29,Personal Travel,Eco,1535,1,1,1,1,4,5,5,5,5,5,4,3,5,3,7,14.0
19834,1,Female,Loyal Customer,70,Personal Travel,Eco,433,1,1,1,1,2,5,4,5,5,5,5,5,5,3,3,0.0
19835,0,Female,Loyal Customer,51,Personal Travel,Eco,666,4,3,4,3,5,3,3,5,5,4,5,2,5,1,0,0.0
19836,0,Male,Loyal Customer,70,Personal Travel,Eco,1604,3,5,3,2,3,3,3,3,5,2,5,4,4,3,46,71.0
19837,0,Male,Loyal Customer,70,Personal Travel,Eco,1305,3,3,3,2,3,3,1,3,2,4,2,4,3,3,0,0.0
19838,1,Female,Loyal Customer,22,Business travel,Eco Plus,1906,0,4,0,4,3,0,3,3,1,5,1,4,1,3,0,0.0
19839,1,Female,Loyal Customer,42,Business travel,Eco Plus,633,5,3,3,3,3,4,2,5,5,5,5,4,5,1,0,0.0
19840,0,Male,Loyal Customer,34,Personal Travel,Eco Plus,1928,1,5,1,2,2,1,2,2,5,5,4,3,5,2,127,124.0
19841,1,Female,Loyal Customer,13,Personal Travel,Eco Plus,2052,5,3,5,1,2,5,2,2,2,5,2,2,2,5,14,12.0
19842,1,Female,Loyal Customer,9,Personal Travel,Business,1713,2,2,2,2,2,5,4,4,4,4,4,4,4,4,54,37.0
19843,1,Female,Loyal Customer,23,Business travel,Business,3844,3,3,3,3,4,4,4,4,5,1,1,4,5,4,42,47.0
19844,1,Male,Loyal Customer,38,Business travel,Eco,2123,5,5,5,5,5,5,5,5,4,3,2,1,3,5,28,16.0
19845,0,Female,disloyal Customer,25,Business travel,Eco,2257,3,3,3,3,1,3,2,1,4,2,5,2,3,1,19,15.0
19846,1,Male,Loyal Customer,36,Business travel,Eco,1967,5,2,2,2,5,5,5,5,1,3,5,5,5,5,31,63.0
19847,0,Male,disloyal Customer,24,Business travel,Eco,2530,3,3,3,3,3,2,4,2,4,4,3,4,4,4,147,155.0
19848,1,Female,Loyal Customer,31,Business travel,Eco,1655,4,4,4,4,4,4,4,4,1,2,4,3,1,4,0,0.0
19849,0,Male,disloyal Customer,30,Business travel,Eco,2398,3,3,3,4,4,3,5,4,2,5,4,3,2,4,0,0.0
19850,1,Female,Loyal Customer,63,Business travel,Eco,599,2,1,1,1,3,1,5,2,2,2,2,3,2,4,3,1.0
19851,0,Female,Loyal Customer,38,Business travel,Business,700,1,1,5,1,1,3,3,1,1,1,1,4,1,3,7,2.0
19852,0,Male,Loyal Customer,26,Business travel,Business,4057,4,4,4,4,4,4,4,4,2,3,3,2,4,4,3,0.0
19853,0,Male,Loyal Customer,46,Business travel,Business,2066,3,1,1,1,1,4,4,3,3,3,3,2,3,4,63,97.0
19854,1,Male,Loyal Customer,43,Business travel,Eco,2423,5,4,4,4,5,5,5,5,2,2,1,3,5,5,0,0.0
19855,0,Female,disloyal Customer,33,Business travel,Eco,1782,1,0,1,1,5,1,5,5,3,4,4,5,5,5,0,0.0
19856,0,Male,disloyal Customer,25,Business travel,Eco,2163,2,2,2,3,4,2,4,4,1,2,3,3,3,4,0,0.0
19857,0,Female,Loyal Customer,26,Business travel,Business,1924,1,5,5,5,1,1,1,1,4,4,3,3,3,1,18,7.0
19858,0,Female,Loyal Customer,42,Business travel,Business,2395,2,2,2,2,1,4,3,2,2,2,2,2,2,2,16,14.0
19859,0,Male,Loyal Customer,64,Business travel,Business,695,1,1,1,1,1,4,3,1,1,1,1,3,1,2,0,0.0
19860,1,Male,Loyal Customer,50,Business travel,Eco,1996,4,1,1,1,4,4,4,4,1,4,3,5,4,4,2,0.0
19861,0,Male,disloyal Customer,23,Business travel,Eco,2471,2,2,2,3,3,2,3,3,2,4,3,2,4,3,3,1.0
19862,0,Male,Loyal Customer,34,Personal Travel,Eco,2154,2,4,2,2,2,2,2,2,3,3,5,3,4,2,0,0.0
19863,0,Male,Loyal Customer,58,Personal Travel,Eco,1616,1,4,1,3,2,1,2,2,3,4,4,4,5,2,0,0.0
19864,0,Male,Loyal Customer,30,Personal Travel,Eco,2064,3,5,3,5,2,3,2,2,5,2,5,5,4,2,0,0.0
19865,0,Female,Loyal Customer,12,Personal Travel,Eco,1501,4,5,4,2,2,4,2,2,3,2,4,4,4,2,18,65.0
19866,0,Female,Loyal Customer,24,Business travel,Eco Plus,2183,2,4,4,4,2,3,1,2,3,5,3,1,3,2,53,42.0
19867,0,Male,Loyal Customer,33,Personal Travel,Eco Plus,1611,3,4,3,2,2,3,2,2,5,5,5,3,4,2,5,5.0
19868,1,Female,Loyal Customer,48,Business travel,Business,2512,0,0,0,1,3,4,4,1,1,1,1,5,1,4,25,19.0
19869,1,Male,disloyal Customer,37,Business travel,Business,1726,4,4,4,1,1,4,1,1,5,4,5,5,5,1,36,36.0
19870,1,Female,Loyal Customer,49,Business travel,Business,1971,1,1,1,1,4,4,5,5,5,5,5,4,5,5,4,0.0
19871,1,Female,Loyal Customer,39,Business travel,Business,2092,1,1,1,1,5,4,4,5,5,5,5,4,5,3,0,4.0
19872,0,Female,Loyal Customer,41,Business travel,Business,1810,1,5,5,5,1,1,1,2,1,3,3,1,2,1,143,141.0
19873,1,Female,disloyal Customer,45,Business travel,Business,1489,4,4,4,2,3,4,3,3,4,4,4,4,5,3,0,0.0
19874,1,Male,Loyal Customer,16,Business travel,Business,4047,5,5,5,5,5,5,5,5,5,4,5,3,4,5,0,0.0
19875,0,Male,Loyal Customer,14,Personal Travel,Business,1357,3,3,3,2,2,3,1,2,4,3,4,3,3,2,0,0.0
19876,1,Female,Loyal Customer,23,Personal Travel,Business,1891,0,0,0,3,3,0,3,3,4,1,1,1,2,3,9,0.0
19877,0,Female,Loyal Customer,13,Personal Travel,Business,1051,3,5,3,4,3,3,3,3,5,2,5,4,5,3,14,7.0
19878,1,Female,Loyal Customer,39,Business travel,Business,2458,5,5,5,5,2,4,1,5,5,5,5,1,5,4,15,17.0
19879,1,Female,Loyal Customer,54,Business travel,Business,3796,4,4,4,4,3,1,5,4,4,4,4,1,4,1,31,15.0
19880,1,Male,Loyal Customer,77,Business travel,Business,345,1,2,1,1,4,4,5,5,5,5,5,3,5,3,0,0.0
19881,0,Male,disloyal Customer,25,Business travel,Business,1619,3,0,3,1,5,3,1,5,3,5,4,3,1,5,0,9.0
19882,1,Female,Loyal Customer,44,Business travel,Business,335,5,5,5,5,1,5,4,5,5,5,5,2,5,5,0,0.0
19883,1,Male,Loyal Customer,43,Business travel,Eco,1820,2,4,4,4,2,2,2,2,3,3,1,3,1,2,6,4.0
19884,1,Male,Loyal Customer,47,Business travel,Eco,1867,4,4,4,4,4,4,4,4,1,2,1,4,2,4,0,0.0
19885,1,Female,Loyal Customer,53,Business travel,Business,2779,2,2,2,2,2,5,3,5,5,5,5,5,5,5,97,102.0
19886,0,Male,disloyal Customer,49,Business travel,Eco,1061,3,4,3,1,3,3,1,3,3,1,1,4,1,3,0,0.0
19887,0,Male,disloyal Customer,39,Business travel,Eco,2018,4,3,4,3,5,4,5,5,2,5,3,2,2,5,0,0.0
19888,1,Female,Loyal Customer,39,Business travel,Business,249,5,5,5,5,5,4,2,4,4,4,4,1,4,3,73,64.0
19889,1,Female,Loyal Customer,41,Business travel,Business,2213,2,2,2,2,5,3,4,4,4,4,4,1,4,3,12,10.0
19890,0,Female,disloyal Customer,45,Business travel,Eco,1820,2,0,2,3,2,2,2,2,5,3,3,2,3,2,0,0.0
19891,1,Male,Loyal Customer,44,Business travel,Business,337,5,5,5,5,3,4,3,5,5,5,5,2,5,2,0,0.0
19892,1,Male,Loyal Customer,43,Business travel,Business,2029,3,3,3,3,5,1,2,5,5,4,5,1,5,1,33,26.0
19893,0,Female,disloyal Customer,37,Business travel,Eco,1272,2,0,2,3,1,2,1,1,3,2,1,1,5,1,49,41.0
19894,1,Male,Loyal Customer,32,Business travel,Eco,1720,5,5,5,5,5,5,5,5,3,5,3,4,4,5,0,0.0
19895,1,Male,Loyal Customer,28,Business travel,Eco,1702,4,5,1,5,4,4,4,4,2,3,3,4,1,4,0,0.0
19896,1,Female,Loyal Customer,26,Business travel,Business,1806,2,2,2,2,5,5,5,5,4,2,4,4,4,5,0,0.0
19897,0,Female,disloyal Customer,37,Business travel,Eco,1770,3,1,3,3,5,3,5,5,2,5,4,2,3,5,32,28.0
19898,1,Female,Loyal Customer,37,Business travel,Eco,1869,5,4,4,4,5,5,5,1,4,5,3,5,5,5,143,138.0
19899,1,Female,Loyal Customer,40,Business travel,Eco,1737,3,2,2,2,3,4,3,3,3,3,3,4,3,3,5,10.0
19900,1,Female,Loyal Customer,52,Business travel,Business,337,4,4,4,4,2,2,1,5,5,5,5,2,5,5,4,0.0
19901,1,Female,Loyal Customer,60,Business travel,Business,353,2,2,2,2,1,2,5,4,4,4,4,3,4,5,0,0.0
19902,1,Female,Loyal Customer,32,Business travel,Eco,2041,5,5,5,5,5,5,5,5,1,5,3,1,5,5,7,0.0
19903,1,Male,Loyal Customer,43,Business travel,Eco,1503,4,3,3,3,4,4,4,4,3,2,3,2,3,4,0,0.0
19904,0,Male,disloyal Customer,30,Business travel,Eco,1238,4,4,4,2,3,4,3,3,5,3,1,2,2,3,47,53.0
19905,0,Male,disloyal Customer,23,Business travel,Eco,1688,1,2,1,4,5,1,3,5,4,1,3,1,4,5,11,10.0
19906,0,Female,disloyal Customer,37,Business travel,Eco,1361,2,3,2,4,2,2,1,2,2,2,4,1,3,2,45,130.0
19907,0,Female,Loyal Customer,46,Business travel,Eco,347,2,2,2,2,5,4,3,2,2,2,2,4,2,2,9,15.0
19908,0,Female,Loyal Customer,37,Business travel,Business,1831,2,4,3,3,4,4,3,2,2,2,2,1,2,4,0,0.0
19909,1,Male,Loyal Customer,43,Business travel,Eco,1549,5,2,2,2,5,5,5,5,1,1,5,3,5,5,0,0.0
19910,1,Male,Loyal Customer,39,Business travel,Business,3613,2,2,4,2,5,5,5,2,5,1,3,5,5,5,206,219.0
19911,0,Male,Loyal Customer,59,Business travel,Eco,1825,3,4,4,4,3,3,3,3,4,5,3,4,3,3,118,113.0
19912,0,Male,disloyal Customer,39,Business travel,Eco,1870,2,3,2,3,2,3,3,4,1,4,4,3,4,3,148,128.0
19913,0,Female,Loyal Customer,24,Business travel,Eco,1773,3,3,2,3,3,3,4,3,3,3,3,2,3,3,12,16.0
19914,0,Female,Loyal Customer,23,Business travel,Business,4430,1,3,3,3,1,1,1,1,2,1,3,4,2,1,76,90.0
19915,1,Female,Loyal Customer,58,Business travel,Business,5486,0,0,0,3,4,4,4,3,3,1,2,4,3,4,212,217.0
19916,0,Female,disloyal Customer,36,Business travel,Eco,1352,4,3,4,2,2,4,4,2,3,3,4,1,3,2,12,4.0
19917,0,Female,disloyal Customer,25,Business travel,Eco,1820,3,1,3,4,2,3,2,2,2,5,3,2,3,2,0,0.0
19918,0,Female,Loyal Customer,48,Business travel,Business,345,4,2,4,4,5,4,4,4,4,3,4,1,4,3,0,0.0
19919,0,Female,disloyal Customer,42,Business travel,Eco,2076,3,3,4,4,2,4,2,2,5,4,5,1,4,2,7,0.0
19920,0,Male,Loyal Customer,51,Business travel,Eco,2193,1,1,1,1,1,1,1,1,1,2,3,3,4,1,26,18.0
19921,0,Female,disloyal Customer,16,Business travel,Eco,1124,1,0,1,1,4,1,4,4,5,1,5,2,5,4,0,0.0
19922,0,Male,disloyal Customer,15,Business travel,Eco,1295,3,1,3,4,2,3,2,2,4,1,3,1,4,2,0,0.0
19923,0,Female,disloyal Customer,23,Business travel,Eco,1356,1,2,1,4,1,1,1,1,4,2,3,3,3,1,76,77.0
19924,1,Female,Loyal Customer,54,Business travel,Business,2674,5,5,5,5,3,1,1,4,4,4,4,4,4,1,0,0.0
19925,1,Male,Loyal Customer,57,Business travel,Business,360,0,0,0,1,2,2,1,5,5,5,5,2,5,2,73,65.0
19926,1,Female,Loyal Customer,17,Personal Travel,Eco,1560,5,5,5,2,2,5,2,2,5,3,4,3,4,2,0,15.0
19927,1,Female,Loyal Customer,47,Personal Travel,Eco,393,2,2,5,2,5,5,5,3,3,3,3,3,3,4,0,0.0
19928,1,Female,Loyal Customer,54,Personal Travel,Eco,356,1,1,1,1,4,5,4,3,3,3,3,4,3,4,0,0.0
19929,1,Female,Loyal Customer,63,Personal Travel,Eco,365,4,4,1,4,5,5,5,4,4,4,4,5,4,5,85,89.0
19930,1,Female,Loyal Customer,70,Personal Travel,Eco,333,2,2,2,2,2,4,4,4,4,4,4,5,4,5,1,13.0
19931,0,Male,Loyal Customer,43,Personal Travel,Eco,2050,3,5,0,3,1,0,1,1,4,4,4,4,4,1,31,28.0
19932,0,Female,Loyal Customer,47,Personal Travel,Eco,349,3,5,3,4,2,5,4,1,1,3,1,2,1,1,16,8.0
19933,1,Female,Loyal Customer,28,Personal Travel,Eco,1144,5,1,4,1,3,3,4,5,5,5,5,3,5,3,0,0.0
19934,0,Male,Loyal Customer,42,Personal Travel,Eco,1967,1,5,2,5,5,2,5,5,4,3,4,5,5,5,13,12.0
19935,1,Female,Loyal Customer,51,Personal Travel,Eco,323,4,1,4,4,2,4,2,2,2,1,2,1,3,2,0,0.0
19936,1,Female,Loyal Customer,65,Personal Travel,Eco,349,2,2,2,2,3,5,2,5,5,5,5,4,5,5,5,6.0
19937,1,Female,Loyal Customer,10,Personal Travel,Eco,1830,1,1,1,1,5,5,5,5,4,4,5,1,1,5,0,0.0
19938,0,Female,Loyal Customer,65,Personal Travel,Eco,332,4,5,4,5,2,4,5,1,1,4,1,5,1,4,0,0.0
19939,0,Male,Loyal Customer,36,Personal Travel,Eco,1711,2,4,2,1,5,2,5,5,3,3,5,5,4,5,0,4.0
19940,1,Female,Loyal Customer,22,Personal Travel,Eco,1444,3,2,3,3,4,4,4,4,4,4,4,3,5,4,1,81.0
19941,0,Male,Loyal Customer,23,Personal Travel,Eco,1641,1,4,1,1,5,1,5,5,5,2,5,2,5,5,0,0.0
